,uid,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status,mac,filename,fingerprint,ts,certificate.version,certificate.serial,certificate.subject,certificate.issuer,certificate.not_valid_before,certificate.not_valid_after,certificate.key_alg,certificate.sig_alg,certificate.key_type,certificate.key_length,certificate.exponent,certificate.curve,san.dns,san.uri,san.email,san.ip,basic_constraints.ca,basic_constraints.path_len,host_cert,client_cert,issuer_O,issuer_CN,subject_O,subject_CN,not_before,not_after,validity_days,device,vendor,_merge
76,CGXXf1lWeGI56UXJi,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"2162e9be4455f9e66227593e828c1473400de831c74893eedf7b5007999b1d50,8dc5157700797ae2939641af9e0981d15617687412d035fc59bfd740b6070966",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_20.32.04_192.168.10.195.pcap,2162e9be4455f9e66227593e828c1473400de831c74893eedf7b5007999b1d50,1580784592.123485,3.0,0E608D0A70C9,CN=time.meethue.com,"CN=Certinomis - Autorit\\C3\\A9 Racine,OU=0002 433998903,O=Certinomis,C=FR",1580629792.0,1643874592.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Certinomis,Certinomis - Autorit\\C3\\A9 Racine,CN=time.meethue.com,time.meethue.com,"02/02/2020, 02:49:52","02/03/2022, 02:49:52",732,t-philips-hub,philips,both
77,CJPdBg2Elo8x4xskYe,104.155.18.91,443.0,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,secp256r1,ws.meethue.com,F,-,-,T,CsxknGIti,"67e8a37585640fc1b70d512b14eb808304fc0928917528f40574bb55f8221913,5130c06e26e4b687e1f84400e84c8f940c1dc2543dedb91c33b449229968bf91",(empty),T,unable to get local issuer certificate,0:17:88:68:5f:61,2018-02-02_14.57.47_192.168.10.142.pcap,67e8a37585640fc1b70d512b14eb808304fc0928917528f40574bb55f8221913,1525175574.696492,3.0,1032.0,"CN=ws.meethue.com,O=Philips Hue,C=NL","CN=intermediate,O=Philips Hue,C=NL",1483246800.0,1530804367.0,id-ecPublicKey,ecdsa-with-SHA256,ecdsa,256.0,-,prime256v1,-,-,-,-,F,-,T,F,Philips Hue,intermediate,Philips Hue,ws.meethue.com,"01/01/2017, 00:00:00","07/05/2018, 11:26:07",550,t-philips-hub,philips,both
79,C3WEfJ3sefSSuHhha4,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"702eac4806e8a505658452b0ae5fc39b91a42c7c7704a61825cfd41c05018b0a,07af1ac1fc0ad595240c23f9490857d4d786ffb8b3ce69f67f77b6dcca69e11d",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,702eac4806e8a505658452b0ae5fc39b91a42c7c7704a61825cfd41c05018b0a,1580767655.257452,3.0,0E6082F21537,CN=time.meethue.com,"CN=CA Disig Root R1,O=Disig a.s.,L=Bratislava,C=SK",1580612855.0,1643857655.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Disig a.s.,CA Disig Root R1,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:07:35","02/02/2022, 22:07:35",732,t-philips-hub,philips,both
80,CCNbjplO33zV1kA69,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"58d41e9c7ca4cbf563e74c61d714929352d496b626bab4e9f4f592716e61535b,8dc5157700797ae2939641af9e0981d15617687412d035fc59bfd740b6070966",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,58d41e9c7ca4cbf563e74c61d714929352d496b626bab4e9f4f592716e61535b,1580767895.676408,3.0,0E608316C3D2,CN=time.meethue.com,"CN=Certinomis - Autorit\\C3\\A9 Racine,OU=0002 433998903,O=Certinomis,C=FR",1580613095.0,1643857895.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Certinomis,Certinomis - Autorit\\C3\\A9 Racine,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:11:35","02/02/2022, 22:11:35",732,t-philips-hub,philips,both
81,CyPR0i1ueyVBj36v1a,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,T,CsxknGIti,"772d0cd7c8cbfb3c4ce145d3a8761163f26b79ff805909c94f8e9e591ba23482,8cfc7035825a64d62e2a78a54840c63eed0f96e914da2fd7c43d8254f4e4fbc0",(empty),-,certificate signature failure,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,772d0cd7c8cbfb3c4ce145d3a8761163f26b79ff805909c94f8e9e591ba23482,1580768016.599060,3.0,0E6083293851,CN=time.meethue.com,"CN=Starfield Root Certificate Authority - G2,O=Starfield Technologies\\, Inc.,L=Scottsdale,ST=Arizona,C=US",1580613216.0,1643858016.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Starfield Technologies\\,Starfield Root Certificate Authority - G2,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:13:36","02/02/2022, 22:13:36",732,t-philips-hub,philips,both
82,Cl4Ma44YdMO3zBiqhk,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"713f1dd63cec2dd963ffe4c1e349cbfb68ad90c496dbd737a67718d1519d1000,03ffd344833ec209a7f39cbf3b5b642d131272f0453875fbe8308ccc326c1260",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,713f1dd63cec2dd963ffe4c1e349cbfb68ad90c496dbd737a67718d1519d1000,1580768377.680710,3.0,0E60836050E0,CN=time.meethue.com,"CN=T\\C3\\9CRKTRUST Elektronik Sertifika Hizmet Sa\\C4\\9Flay\\C4\\B1c\\C4\\B1s\\C4\\B1 H6,O=T\\C3\\9CRKTRUST Bilgi \\C4\\B0leti\\C5\\9Fim ve Bili\\C5\\9Fim G\\C3\\BCvenli\\C4\\9Fi Hizmetleri A.\\C5\\9E.,L=Ankara,C=TR",1580613577.0,1643858377.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,T\\C3\\9CRKTRUST Bilgi \\C4\\B0leti\\C5\\9Fim ve Bili\\C5\\9Fim G\\C3\\BCvenli\\C4\\9Fi Hizmetleri A.\\C5\\9E.,T\\C3\\9CRKTRUST Elektronik Sertifika Hizmet Sa\\C4\\9Flay\\C4\\B1c\\C4\\B1s\\C4\\B1 H6,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:19:37","02/02/2022, 22:19:37",732,t-philips-hub,philips,both
83,CebOYu1zzDITK5B6Bb,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"cd5f73095a4ac1f33fe2deab635a98ca21146a2df70681085ca1338a5959dfb1,4cca92361ad8a862b83e192162acd105449fd6f285ef399745970d3ce32261da",(empty),-,certificate signature failure,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,cd5f73095a4ac1f33fe2deab635a98ca21146a2df70681085ca1338a5959dfb1,1580768498.274675,3.0,0E608372B69A,CN=time.meethue.com,"CN=Amazon Root CA 2,O=Amazon,C=US",1580613698.0,1643858498.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Amazon,Amazon Root CA 2,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:21:38","02/02/2022, 22:21:38",732,t-philips-hub,philips,both
84,CzzVvF3udv3lvmmgAc,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"58a4a792ebc28fa570febf6bec7d58c0c06cb997a5bce2b268ecbcbcf59e2226,5d71697029ca5c6477d22c0105042fb964631aee123ea9581dca7cf683f5817e",(empty),-,certificate signature failure,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,58a4a792ebc28fa570febf6bec7d58c0c06cb997a5bce2b268ecbcbcf59e2226,1580768618.396020,3.0,0E6083850C05,CN=time.meethue.com,"CN=COMODO Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB",1580613818.0,1643858618.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,COMODO CA Limited,COMODO Certification Authority,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:23:38","02/02/2022, 22:23:38",732,t-philips-hub,philips,both
85,CVWiVQ2XTcuzZ3Rn92,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"867e5dcce773a47d439abc26eca98f08c3e518ddbf5027819e31ff35508c70f9,03ffd344833ec209a7f39cbf3b5b642d131272f0453875fbe8308ccc326c1260",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,867e5dcce773a47d439abc26eca98f08c3e518ddbf5027819e31ff35508c70f9,1580770071.750334,3.0,0E608462CFAF,CN=time.meethue.com,"CN=T\\C3\\9CRKTRUST Elektronik Sertifika Hizmet Sa\\C4\\9Flay\\C4\\B1c\\C4\\B1s\\C4\\B1 H6,O=T\\C3\\9CRKTRUST Bilgi \\C4\\B0leti\\C5\\9Fim ve Bili\\C5\\9Fim G\\C3\\BCvenli\\C4\\9Fi Hizmetleri A.\\C5\\9E.,L=Ankara,C=TR",1580615271.0,1643860071.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,T\\C3\\9CRKTRUST Bilgi \\C4\\B0leti\\C5\\9Fim ve Bili\\C5\\9Fim G\\C3\\BCvenli\\C4\\9Fi Hizmetleri A.\\C5\\9E.,T\\C3\\9CRKTRUST Elektronik Sertifika Hizmet Sa\\C4\\9Flay\\C4\\B1c\\C4\\B1s\\C4\\B1 H6,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:47:51","02/02/2022, 22:47:51",732,t-philips-hub,philips,both
86,C5nHW31f3CmvgnfIe5,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"049299dffab2bd3d62faa5d84a603d33eb228c1bf8806b5ba6efc9ce18a4677b,07af1ac1fc0ad595240c23f9490857d4d786ffb8b3ce69f67f77b6dcca69e11d",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,049299dffab2bd3d62faa5d84a603d33eb228c1bf8806b5ba6efc9ce18a4677b,1580770192.322985,3.0,0E608475353B,CN=time.meethue.com,"CN=CA Disig Root R1,O=Disig a.s.,L=Bratislava,C=SK",1580615392.0,1643860192.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Disig a.s.,CA Disig Root R1,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:49:52","02/02/2022, 22:49:52",732,t-philips-hub,philips,both
87,Caz2ON2WFh7QoeeQl,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"e2a3d14f46435eb6534b7be3254bcb271e9cde7e03888cb61e6fae259a458af7,5d71697029ca5c6477d22c0105042fb964631aee123ea9581dca7cf683f5817e",(empty),-,certificate signature failure,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,e2a3d14f46435eb6534b7be3254bcb271e9cde7e03888cb61e6fae259a458af7,1580770312.927895,3.0,0E6084879C71,CN=time.meethue.com,"CN=COMODO Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB",1580615512.0,1643860312.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,COMODO CA Limited,COMODO Certification Authority,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:51:52","02/02/2022, 22:51:52",732,t-philips-hub,philips,both
88,CJ17946laOGMPrp1f,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,T,CsxknGIti,"287d2a69f8a5ba2349707272d70f8e8cb08b9d6142f17a0ec8a3a3853522ff5c,8cfc7035825a64d62e2a78a54840c63eed0f96e914da2fd7c43d8254f4e4fbc0",(empty),-,certificate signature failure,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,287d2a69f8a5ba2349707272d70f8e8cb08b9d6142f17a0ec8a3a3853522ff5c,1580770433.294664,3.0,0E608499FA52,CN=time.meethue.com,"CN=Starfield Root Certificate Authority - G2,O=Starfield Technologies\\, Inc.,L=Scottsdale,ST=Arizona,C=US",1580615633.0,1643860433.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Starfield Technologies\\,Starfield Root Certificate Authority - G2,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:53:53","02/02/2022, 22:53:53",732,t-philips-hub,philips,both
89,CZdElh2XUx3PegrHeg,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"7ff9ae2efaed9866d5692ccb4086b505595d69608b78e724fbcb400d9264d88d,9e1b9cbd60152e1d04d4158fd17935596ab00a0e8af8d5490b4c404721f780e3",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,7ff9ae2efaed9866d5692ccb4086b505595d69608b78e724fbcb400d9264d88d,1580770553.695319,3.0,0E6084AC5952,CN=time.meethue.com,"CN=Swisscom Root CA 1,OU=Digital Certificate Services,O=Swisscom,C=ch",1580615753.0,1643860553.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Swisscom,Swisscom Root CA 1,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:55:53","02/02/2022, 22:55:53",732,t-philips-hub,philips,both
90,CngKDi3fwJzFyqSoLl,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"dffecf91afa0ca336034da13077087327d8b336520e3d85457c4a21cfef5e7d6,1b04146355ea0dee17dd99064e39f41d7aa5afe4de9a0559259695e50b2365ec",(empty),-,certificate signature failure,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,dffecf91afa0ca336034da13077087327d8b336520e3d85457c4a21cfef5e7d6,1580770674.437820,3.0,0E6084BEC5FA,CN=time.meethue.com,"CN=AffirmTrust Networking,O=AffirmTrust,C=US",1580615874.0,1643860674.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,AffirmTrust,AffirmTrust Networking,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:57:54","02/02/2022, 22:57:54",732,t-philips-hub,philips,both
91,C2NOMj4scHCpte64Qd,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"446720eb1db4aa4e2cbbf772245e0a0ce7c4640af46c4f440d5a69f904c0738b,8dc5157700797ae2939641af9e0981d15617687412d035fc59bfd740b6070966",(empty),-,self signed certificate in certificate chain,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,446720eb1db4aa4e2cbbf772245e0a0ce7c4640af46c4f440d5a69f904c0738b,1580770794.452976,3.0,0E6084D115E4,CN=time.meethue.com,"CN=Certinomis - Autorit\\C3\\A9 Racine,OU=0002 433998903,O=Certinomis,C=FR",1580615994.0,1643860794.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,Certinomis,Certinomis - Autorit\\C3\\A9 Racine,CN=time.meethue.com,time.meethue.com,"02/01/2020, 22:59:54","02/02/2022, 22:59:54",732,t-philips-hub,philips,both
92,C21BQb2i6dhjlFPc1d,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,F,Csxkn,"88f7dab0ae2da7feae5d6bdb69ef122a61d7d2e276d606ba2e2b5c02e5dbaa39,bc8ec3343c5271d8d1a003324f48f4de1deb030e9954aa48589c811c728e666b",(empty),-,certificate signature failure,0:17:88:68:5f:61,2020-02-03_11.01.54_192.168.10.195.pcap,88f7dab0ae2da7feae5d6bdb69ef122a61d7d2e276d606ba2e2b5c02e5dbaa39,1580771155.940275,3.0,0E6085083E4F,CN=time.meethue.com,"CN=GlobalSign,O=GlobalSign,OU=GlobalSign Root CA - R6",1580616355.0,1643861155.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537,-,time.meethue.com,-,-,35.201.85.69,-,-,T,F,GlobalSign,GlobalSign,CN=time.meethue.com,time.meethue.com,"02/01/2020, 23:05:55","02/02/2022, 23:05:55",732,t-philips-hub,philips,both
93,Cplgoa1VejopADtqF5,34.95.100.122,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,x25519,-,F,-,-,T,CsxknGIti,"a29f98c83d7485d75ed706ae3ca77b8e4c99d9425c301104ca425ac6653ff1f8,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,0:17:88:68:5f:61,2021-02-04_18.35.37_192.168.10.164.pcap,a29f98c83d7485d75ed706ae3ca77b8e4c99d9425c301104ca425ac6653ff1f8,1607541313.555418,3.0,0472BC5190775A9307516B6F25120B8D,"CN=time.meethue.com,OU=Hue,O=Signify Netherlands B.V.,L=Eindhoven,ST=North Brabant,C=NL","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1594612800.0,1628697600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Signify Netherlands B.V.,time.meethue.com,"07/13/2020, 00:00:00","08/11/2021, 12:00:00",394,t-philips-hub,philips,both
94,C2crbfMlrtqAifbR9,35.201.85.69,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,T,CsxknGIti,"a29f98c83d7485d75ed706ae3ca77b8e4c99d9425c301104ca425ac6653ff1f8,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,0:17:88:68:5f:61,2020-10-13_16.44.10_192.168.10.195.pcap,a29f98c83d7485d75ed706ae3ca77b8e4c99d9425c301104ca425ac6653ff1f8,1607541313.555418,3.0,0472BC5190775A9307516B6F25120B8D,"CN=time.meethue.com,OU=Hue,O=Signify Netherlands B.V.,L=Eindhoven,ST=North Brabant,C=NL","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1594612800.0,1628697600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Signify Netherlands B.V.,time.meethue.com,"07/13/2020, 00:00:00","08/11/2021, 12:00:00",394,t-philips-hub,philips,both
95,CCFROPqy4i3xJcl4l,34.117.13.23,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,x25519,-,F,-,-,T,CsxknGIti,"a29f98c83d7485d75ed706ae3ca77b8e4c99d9425c301104ca425ac6653ff1f8,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,0:17:88:68:5f:61,2021-04-20_18.51.55_192.168.10.164.pcap,a29f98c83d7485d75ed706ae3ca77b8e4c99d9425c301104ca425ac6653ff1f8,1607541313.555418,3.0,0472BC5190775A9307516B6F25120B8D,"CN=time.meethue.com,OU=Hue,O=Signify Netherlands B.V.,L=Eindhoven,ST=North Brabant,C=NL","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1594612800.0,1628697600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,time.meethue.com,-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Signify Netherlands B.V.,time.meethue.com,"07/13/2020, 00:00:00","08/11/2021, 12:00:00",394,t-philips-hub,philips,both
96,Ctsblc2bEJMp4Q2l23,54.170.5.48,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,test.huedatastore.com,F,unknown_ca,-,F,CsxknL,"35e9ac62c67f9fa5aa58207b6e59eb299e3324f954d9b4c5af6c394dd3bac171,7ecbd7defd93f45dfad0b7b3c418b622b1d2062a773c933d33c1815977eacc45,21acc1dbd6944f9ac18c782cb5c328d6c2821c6b63731fa3b8987f5625de8a0d",(empty),T,unable to get local issuer certificate,0:17:88:68:5f:61,2021-04-01_16.43.03_192.168.10.164.pcap,35e9ac62c67f9fa5aa58207b6e59eb299e3324f954d9b4c5af6c394dd3bac171,1617322311.366379,3.0,0EB59F37F359,CN=54.170.5.48,CN=talhaparacha.com,1617163911.0,1680408711.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,"test.huedatastore.com,random-san-entry.com",-,-,54.170.5.48,-,-,T,F,CN=talhaparacha.com,talhaparacha.com,CN=54.170.5.48,54.170.5.48,"03/31/2021, 00:11:51","04/02/2023, 00:11:51",732,t-philips-hub,philips,both
97,CixWnq3EFfSrpbeTk3,52.213.196.152,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,test.huedatastore.com,F,unknown_ca,-,F,CsxknL,"03bac0fea7e81e4c11b2fcfa4090dbdb0a92e7a9c1151f4324739881cb57a2c7,7ecbd7defd93f45dfad0b7b3c418b622b1d2062a773c933d33c1815977eacc45,21acc1dbd6944f9ac18c782cb5c328d6c2821c6b63731fa3b8987f5625de8a0d",(empty),T,unable to get local issuer certificate,0:17:88:68:5f:61,2021-04-01_16.43.03_192.168.10.164.pcap,03bac0fea7e81e4c11b2fcfa4090dbdb0a92e7a9c1151f4324739881cb57a2c7,1617323181.328074,3.0,0EB59FBCB23B,CN=52.213.196.152,CN=talhaparacha.com,1617164781.0,1680409581.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,"test.huedatastore.com,random-san-entry.com",-,-,52.213.196.152,-,-,T,F,CN=talhaparacha.com,talhaparacha.com,CN=52.213.196.152,52.213.196.152,"03/31/2021, 00:26:21","04/02/2023, 00:26:21",732,t-philips-hub,philips,both
98,CcB6az15hxMBgc8nu5,54.170.5.48,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,test.huedatastore.com,F,unknown_ca,-,F,CsxknL,"1ab0ceead745c5663a78afe95140ea3705e4b7ad128a575de67e69ebfed7f1cb,7ecbd7defd93f45dfad0b7b3c418b622b1d2062a773c933d33c1815977eacc45,21acc1dbd6944f9ac18c782cb5c328d6c2821c6b63731fa3b8987f5625de8a0d",(empty),T,unable to get local issuer certificate,0:17:88:68:5f:61,2021-04-01_16.43.03_192.168.10.164.pcap,1ab0ceead745c5663a78afe95140ea3705e4b7ad128a575de67e69ebfed7f1cb,1617329515.311433,3.0,0EB5A3832F73,CN=54.170.5.48,CN=talhaparacha.com,1617171115.0,1680415915.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,"test.huedatastore.com,random-san-entry.com",-,-,54.170.5.48,-,-,T,F,CN=talhaparacha.com,talhaparacha.com,CN=54.170.5.48,54.170.5.48,"03/31/2021, 02:11:55","04/02/2023, 02:11:55",732,t-philips-hub,philips,both
99,C1dz0y495bB6E3V4z7,34.254.30.118,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,test.huedatastore.com,F,unknown_ca,-,F,CsxknL,"dc017dc6c327b7b3b5e20caffc9c7f2f7da2570530e0f847cef41850b3aacf96,7ecbd7defd93f45dfad0b7b3c418b622b1d2062a773c933d33c1815977eacc45,21acc1dbd6944f9ac18c782cb5c328d6c2821c6b63731fa3b8987f5625de8a0d",(empty),T,unable to get local issuer certificate,0:17:88:68:5f:61,2021-04-01_16.43.03_192.168.10.164.pcap,dc017dc6c327b7b3b5e20caffc9c7f2f7da2570530e0f847cef41850b3aacf96,1617329532.332076,3.0,0EB5A385C853,CN=34.254.30.118,CN=talhaparacha.com,1617171132.0,1680415932.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,"test.huedatastore.com,random-san-entry.com",-,-,34.254.30.118,-,-,T,F,CN=talhaparacha.com,talhaparacha.com,CN=34.254.30.118,34.254.30.118,"03/31/2021, 02:12:12","04/02/2023, 02:12:12",732,t-philips-hub,philips,both
100,C7I2z43RtBPVn03gmh,54.170.5.48,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,test.huedatastore.com,F,unknown_ca,-,F,CsxknL,"97c95773723c55a2d1390d3a4a50e3d894660847ffb0673cd931a3f10a9cb335,7ecbd7defd93f45dfad0b7b3c418b622b1d2062a773c933d33c1815977eacc45,21acc1dbd6944f9ac18c782cb5c328d6c2821c6b63731fa3b8987f5625de8a0d",(empty),T,unable to get local issuer certificate,0:17:88:68:5f:61,2021-04-01_16.43.03_192.168.10.164.pcap,97c95773723c55a2d1390d3a4a50e3d894660847ffb0673cd931a3f10a9cb335,1617332205.315134,3.0,0EB5A51DA59A,CN=54.170.5.48,CN=talhaparacha.com,1617173805.0,1680418605.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537,-,"test.huedatastore.com,random-san-entry.com",-,-,54.170.5.48,-,-,T,F,CN=talhaparacha.com,talhaparacha.com,CN=54.170.5.48,54.170.5.48,"03/31/2021, 02:56:45","04/02/2023, 02:56:45",732,t-philips-hub,philips,both
